time,P,G(i),H_sun,T2m,WS10m,Int
20160401:1309,22.59,631.95,34.74,20.22,1.8,0.0
20160401:1409,13.59,385.97,22.35,19.97,2.37,0.0
20160401:1509,3.65,132.86,9.65,19.71,2.94,0.0
20160401:1609,0.0,0.0,0.0,18.49,3.06,0.0
20160401:1709,0.0,0.0,0.0,17.27,3.18,0.0
20160401:1809,0.0,0.0,0.0,16.05,3.3,0.0
20160401:1909,0.0,0.0,0.0,15.42,3.14,0.0
20160401:2009,0.0,0.0,0.0,14.78,2.98,0.0
20160401:2109,0.0,0.0,0.0,14.15,2.83,0.0
20160401:2209,0.0,0.0,0.0,13.29,2.96,0.0
20160401:2309,0.0,0.0,0.0,12.44,3.09,0.0
20160402:0009,0.0,0.0,0.0,11.58,3.23,0.0
20160402:0109,0.0,0.0,0.0,11.22,3.29,0.0
20160402:0209,0.0,0.0,0.0,10.87,3.35,0.0
20160402:0309,0.0,0.0,0.0,10.51,3.41,0.0
20160402:0409,1.57,71.21,8.15,12.5,3.3,0.0
20160402:0509,10.67,309.89,20.87,14.49,3.2,0.0
20160402:0609,20.52,558.55,33.33,16.47,3.09,0.0
20160402:0709,28.56,790.5,45.11,18.36,2.89,0.0
20160402:0809,33.64,959.03,55.3,20.25,2.69,0.0
20160402:0909,36.01,1052.1,62.01,22.14,2.5,0.0
20160402:1009,36.02,1068.5,62.46,22.62,1.91,0.0
20160402:1109,33.39,993.41,56.42,23.11,1.33,0.0
20160402:1209,25.8,754.57,46.54,23.6,0.74,0.0
20160402:1309,21.44,610.81,34.9,23.0,1.34,0.0
20160402:1409,10.61,306.66,22.49,22.39,1.94,0.0
20160402:1509,2.17,78.97,9.79,21.79,2.54,0.0
20160402:1609,0.0,0.0,0.0,20.39,2.85,0.0
20160402:1709,0.0,0.0,0.0,19.0,3.15,0.0
20160402:1809,0.0,0.0,0.0,17.6,3.46,0.0
20160402:1909,0.0,0.0,0.0,16.88,3.17,0.0
20160402:2009,0.0,0.0,0.0,16.15,2.87,0.0
20160402:2109,0.0,0.0,0.0,15.42,2.58,0.0
20160402:2209,0.0,0.0,0.0,14.48,2.56,0.0
20160402:2309,0.0,0.0,0.0,13.53,2.53,0.0
20160403:0009,0.0,0.0,0.0,12.59,2.51,0.0
20160403:0109,0.0,0.0,0.0,13.16,2.59,0.0
20160403:0209,0.0,0.0,0.0,13.72,2.68,0.0
20160403:0309,0.0,0.0,0.0,14.29,2.76,0.0
20160403:0409,1.66,72.67,8.41,15.11,2.63,0.0
20160403:0509,10.54,308.37,21.14,15.93,2.51,0.0
20160403:0609,20.13,551.56,33.62,16.75,2.39,0.0
20160403:0709,25.43,709.19,45.42,18.26,1.83,0.0
20160403:0809,32.65,949.54,55.66,19.76,1.28,0.0
20160403:0909,34.71,1046.11,62.4,21.26,0.73,0.0
20160403:1009,35.96,1068.64,62.82,21.63,1.57,0.0
20160403:1109,34.61,1005.2,56.69,22.01,2.41,0.0
20160403:1209,29.92,845.9,46.74,22.38,3.26,0.0
20160403:1309,23.04,636.1,35.06,21.27,3.93,0.0
20160403:1409,14.08,396.52,22.63,20.17,4.6,0.0
20160403:1509,3.65,131.51,9.92,19.06,5.27,0.0
20160403:1609,0.0,0.0,0.0,17.74,4.72,0.0
20160403:1709,0.0,0.0,0.0,16.42,4.17,0.0
20160403:1809,0.0,0.0,0.0,15.09,3.63,0.0
20160403:1909,0.0,0.0,0.0,14.36,3.15,0.0
20160403:2009,0.0,0.0,0.0,13.63,2.67,0.0
20160403:2109,0.0,0.0,0.0,12.9,2.19,0.0
20160403:2209,0.0,0.0,0.0,12.81,1.76,0.0
20160403:2309,0.0,0.0,0.0,12.71,1.32,0.0
20160404:0009,0.0,0.0,0.0,12.62,0.88,0.0
20160404:0109,0.0,0.0,0.0,13.1,1.0,0.0
20160404:0209,0.0,0.0,0.0,13.59,1.12,0.0
20160404:0309,0.0,0.0,0.0,14.07,1.24,0.0
20160404:0409,1.78,74.7,8.68,14.72,1.06,0.0
20160404:0509,10.35,303.38,21.41,15.36,0.88,0.0
20160404:0609,19.92,553.38,33.9,16.0,0.7,0.0
20160404:0709,27.64,780.73,45.73,17.34,1.01,0.0
20160404:0809,33.04,955.76,56.01,18.67,1.32,0.0
20160404:0909,35.68,1047.41,62.79,20.0,1.63,0.0
20160404:1009,36.68,1068.79,63.18,20.27,2.24,0.0
20160404:1109,34.69,992.72,56.96,20.55,2.85,0.0
20160404:1209,30.05,841.03,46.94,20.83,3.46,0.0
20160404:1309,23.06,632.68,35.22,19.89,3.83,0.0
20160404:1409,13.69,383.95,22.77,18.95,4.2,0.0
20160404:1509,3.75,134.68,10.05,18.01,4.57,0.0
20160404:1609,0.0,0.0,0.0,16.6,4.01,0.0
20160404:1709,0.0,0.0,0.0,15.19,3.45,0.0
20160404:1809,0.0,0.0,0.0,13.78,2.9,0.0
20160404:1909,0.0,0.0,0.0,14.06,2.36,0.0
20160404:2009,0.0,0.0,0.0,14.33,1.82,0.0
20160404:2109,0.0,0.0,0.0,14.6,1.28,0.0
20160404:2209,0.0,0.0,0.0,14.47,1.06,0.0
20160404:2309,0.0,0.0,0.0,14.33,0.84,0.0
20160405:0009,0.0,0.0,0.0,14.2,0.62,0.0
20160405:0109,0.0,0.0,0.0,13.46,0.95,0.0
20160405:0209,0.0,0.0,0.0,12.71,1.28,0.0
20160405:0309,0.0,0.0,0.0,11.97,1.61,0.0
20160405:0409,0.05,8.61,8.94,13.54,1.29,0.0
20160405:0509,8.4,243.29,21.67,15.11,0.97,0.0
20160405:0609,10.64,298.85,34.18,16.67,0.65,0.0
20160405:0709,12.45,348.66,46.04,18.13,1.2,0.0
20160405:0809,14.32,401.34,56.36,19.58,1.74,0.0
20160405:0909,26.81,761.6,63.17,21.03,2.29,0.0
20160405:1009,6.27,185.67,63.53,21.41,2.55,0.0
20160405:1109,33.24,954.7,57.23,21.8,2.81,0.0
20160405:1209,12.84,362.38,47.13,22.19,3.08,0.0
20160405:1309,22.88,636.19,35.38,21.85,3.36,0.0
20160405:1409,13.39,381.27,22.91,21.5,3.64,0.0
20160405:1509,3.62,131.56,10.19,21.16,3.92,0.0
20160405:1609,0.0,0.0,0.0,19.78,3.9,0.0
20160405:1709,0.0,0.0,0.0,18.41,3.89,0.0
20160405:1809,0.0,0.0,0.0,17.03,3.88,0.0
20160405:1909,0.0,0.0,0.0,16.3,3.38,0.0
20160405:2009,0.0,0.0,0.0,15.56,2.89,0.0
20160405:2109,0.0,0.0,0.0,14.83,2.4,0.0
20160405:2209,0.0,0.0,0.0,14.21,1.78,0.0
20160405:2309,0.0,0.0,0.0,13.58,1.17,0.0
20160406:0009,0.0,0.0,0.0,12.96,0.55,0.0
20160406:0109,0.0,0.0,0.0,12.77,0.56,0.0
20160406:0209,0.0,0.0,0.0,12.58,0.56,0.0
20160406:0309,0.0,0.0,0.0,12.39,0.57,0.0
20160406:0409,1.34,51.22,9.2,13.96,0.62,0.0
20160406:0509,6.35,186.17,21.94,15.52,0.68,0.0
20160406:0609,16.73,465.63,34.46,17.08,0.73,0.0
20160406:0709,24.76,691.71,46.34,18.23,1.61,0.0
20160406:0809,31.64,896.37,56.71,19.37,2.5,0.0
20160406:0909,35.41,1009.9,63.56,20.51,3.38,0.0
20160406:1009,37.06,1055.64,63.89,20.58,3.84,0.0
20160406:1109,35.25,992.08,57.49,20.66,4.31,0.0
20160406:1209,25.1,690.34,47.33,20.73,4.77,0.0
20160406:1309,23.18,631.68,35.53,19.58,4.71,0.0
20160406:1409,13.74,383.82,23.04,18.42,4.64,0.0
20160406:1509,3.74,133.51,10.32,17.27,4.58,0.0
20160406:1609,0.0,0.0,0.0,15.86,3.77,0.0
20160406:1709,0.0,0.0,0.0,14.46,2.97,0.0
20160406:1809,0.0,0.0,0.0,13.05,2.17,0.0
20160406:1909,0.0,0.0,0.0,12.97,1.92,0.0
20160406:2009,0.0,0.0,0.0,12.88,1.67,0.0
20160406:2109,0.0,0.0,0.0,12.79,1.42,0.0
20160406:2209,0.0,0.0,0.0,12.48,1.3,0.0
20160406:2309,0.0,0.0,0.0,12.18,1.18,0.0
20160407:0009,0.0,0.0,0.0,11.87,1.06,0.0
20160407:0109,0.0,0.0,0.0,12.18,0.89,0.0
20160407:0209,0.0,0.0,0.0,12.49,0.72,0.0
20160407:0309,0.0,0.0,0.0,12.8,0.55,0.0
20160407:0409,2.01,77.04,9.46,13.51,0.59,0.0
20160407:0509,10.44,303.12,22.2,14.22,0.63,0.0
20160407:0609,19.91,550.44,34.73,14.93,0.66,0.0
20160407:0709,27.88,780.93,46.64,16.34,1.23,0.0
20160407:0809,33.39,952.99,57.05,17.74,1.8,0.0
20160407:0909,36.38,1049.21,63.94,19.15,2.37,0.0
20160407:1009,36.92,1062.06,64.24,19.81,2.86,0.0
20160407:1109,34.72,986.08,57.75,20.47,3.36,0.0
20160407:1209,29.91,834.85,47.52,21.13,3.85,0.0
20160407:1309,22.84,627.24,35.68,20.07,3.86,0.0
20160407:1409,13.6,382.27,23.18,19.02,3.87,0.0
20160407:1509,3.74,134.26,10.45,17.96,3.88,0.0
20160407:1609,0.0,0.0,0.0,16.56,3.22,0.0
20160407:1709,0.0,0.0,0.0,15.16,2.57,0.0
20160407:1809,0.0,0.0,0.0,13.76,1.92,0.0
20160407:1909,0.0,0.0,0.0,13.29,1.81,0.0
20160407:2009,0.0,0.0,0.0,12.81,1.71,0.0
20160407:2109,0.0,0.0,0.0,12.33,1.6,0.0
20160407:2209,0.0,0.0,0.0,12.24,1.85,0.0
20160407:2309,0.0,0.0,0.0,12.15,2.1,0.0
20160408:0009,0.0,0.0,0.0,12.06,2.34,0.0
20160408:0109,0.0,0.0,0.0,11.85,2.36,0.0
20160408:0209,0.0,0.0,0.0,11.65,2.37,0.0
20160408:0309,0.0,0.0,0.0,11.44,2.39,0.0
20160408:0409,1.55,57.4,9.72,13.95,2.18,0.0
20160408:0509,8.73,252.42,22.46,16.45,1.98,0.0
20160408:0609,17.37,483.03,35.0,18.95,1.78,0.0
20160408:0709,23.72,671.59,46.94,21.08,1.58,0.0
20160408:0809,29.84,874.8,57.39,23.2,1.37,0.0
20160408:0909,32.45,980.13,64.32,25.32,1.17,0.0
20160408:1009,33.2,1016.55,64.58,26.36,1.03,0.0
20160408:1109,31.61,967.65,58.01,27.41,0.88,0.0
20160408:1209,27.44,829.03,47.71,28.45,0.73,0.0
20160408:1309,21.4,622.88,35.83,27.62,1.53,0.0
20160408:1409,12.56,369.35,23.31,26.78,2.33,0.0
20160408:1509,3.24,119.04,10.58,25.95,3.13,0.0
20160408:1609,0.0,0.0,0.0,23.9,2.73,0.0
20160408:1709,0.0,0.0,0.0,21.85,2.32,0.0
20160408:1809,0.0,0.0,0.0,19.8,1.92,0.0
20160408:1909,0.0,0.0,0.0,19.31,2.13,0.0
20160408:2009,0.0,0.0,0.0,18.81,2.34,0.0
20160408:2109,0.0,0.0,0.0,18.32,2.55,0.0
20160408:2209,0.0,0.0,0.0,18.24,2.71,0.0
20160408:2309,0.0,0.0,0.0,18.17,2.86,0.0
20160409:0009,0.0,0.0,0.0,18.09,3.02,0.0
20160409:0109,0.0,0.0,0.0,18.33,3.1,0.0
20160409:0209,0.0,0.0,0.0,18.57,3.18,0.0
20160409:0309,0.0,0.0,0.0,18.81,3.26,0.0
20160409:0409,0.09,10.53,9.97,20.67,3.11,0.0
20160409:0509,1.66,61.25,22.71,22.52,2.97,0.0
20160409:0609,1.78,65.08,35.27,24.37,2.83,0.0
20160409:0709,12.01,347.56,47.23,26.72,2.97,0.0
20160409:0809,6.73,204.81,57.73,29.07,3.1,0.0
20160409:0909,6.21,192.37,64.7,31.42,3.24,0.0
20160409:1009,7.82,237.35,64.93,31.66,3.75,0.0
20160409:1109,22.32,652.96,58.26,31.91,4.25,0.0
20160409:1209,28.86,844.75,47.89,32.15,4.76,0.0
20160409:1309,18.46,535.26,35.98,31.45,4.14,0.0
20160409:1409,7.04,215.53,23.45,30.74,3.52,0.0
20160409:1509,3.49,132.15,10.71,30.04,2.9,0.0
20160409:1609,0.0,0.0,0.0,28.04,2.47,0.0
20160409:1709,0.0,0.0,0.0,26.05,2.05,0.0
20160409:1809,0.0,0.0,0.0,24.05,1.63,0.0
20160409:1909,0.0,0.0,0.0,23.19,1.74,0.0
20160409:2009,0.0,0.0,0.0,22.33,1.85,0.0
20160409:2109,0.0,0.0,0.0,21.47,1.96,0.0
20160409:2209,0.0,0.0,0.0,20.68,2.22,0.0
20160409:2309,0.0,0.0,0.0,19.89,2.48,0.0
20160410:0009,0.0,0.0,0.0,19.1,2.74,0.0
20160410:0109,0.0,0.0,0.0,18.57,2.47,0.0
20160410:0209,0.0,0.0,0.0,18.04,2.2,0.0
20160410:0309,0.0,0.0,0.0,17.51,1.93,0.0
20160410:0409,1.58,58.82,10.23,18.7,1.77,0.0
20160410:0509,4.76,145.18,22.97,19.89,1.62,0.0
20160410:0609,12.67,358.66,35.53,21.08,1.46,0.0
20160410:0709,25.21,721.71,47.53,21.88,1.31,0.0
20160410:0809,30.75,906.22,58.07,22.67,1.15,0.0
20160410:0909,10.62,307.61,65.08,23.47,0.99,0.0
20160410:1009,26.18,760.53,65.27,23.75,1.65,0.0
20160410:1109,13.91,397.21,58.51,24.03,2.31,0.0
20160410:1209,28.61,817.69,48.08,24.31,2.97,0.0
20160410:1309,22.68,634.61,36.13,22.66,3.1,0.0
20160410:1409,1.54,57.42,23.58,21.01,3.24,0.0
20160410:1509,3.55,126.51,10.84,19.36,3.38,0.0
20160410:1609,0.0,0.0,0.0,18.15,3.16,0.0
20160410:1709,0.0,0.0,0.0,16.94,2.94,0.0
20160410:1809,0.0,0.0,0.0,15.72,2.72,0.0
20160410:1909,0.0,0.0,0.0,15.4,2.6,0.0
20160410:2009,0.0,0.0,0.0,15.08,2.48,0.0
20160410:2109,0.0,0.0,0.0,14.76,2.36,0.0
20160410:2209,0.0,0.0,0.0,14.46,2.23,0.0
20160410:2309,0.0,0.0,0.0,14.16,2.1,0.0
20160411:0009,0.0,0.0,0.0,13.86,1.97,0.0
20160411:0109,0.0,0.0,0.0,13.82,1.75,0.0
20160411:0209,0.0,0.0,0.0,13.79,1.52,0.0
20160411:0309,0.0,0.0,0.0,13.75,1.3,0.0
20160411:0409,0.49,24.88,10.48,14.52,1.2,0.0
20160411:0509,2.1,71.78,23.22,15.29,1.1,0.0
20160411:0609,20.83,577.14,35.8,16.06,1.01,0.0
20160411:0709,27.56,773.17,47.81,17.4,1.45,0.0
20160411:0809,33.39,956.63,58.4,18.74,1.9,0.0
20160411:0909,36.01,1043.36,65.45,20.08,2.34,0.0
20160411:1009,36.33,1048.8,65.61,20.87,2.89,0.0
20160411:1109,35.27,1008.18,58.76,21.67,3.44,0.0
20160411:1209,29.87,838.38,48.26,22.46,3.99,0.0
20160411:1309,23.03,634.14,36.28,20.74,3.97,0.0
20160411:1409,13.75,386.9,23.71,19.03,3.96,0.0
20160411:1509,3.87,137.83,10.97,17.31,3.94,0.0
20160411:1609,0.0,0.0,0.0,16.19,3.79,0.0
20160411:1709,0.0,0.0,0.0,15.07,3.64,0.0
20160411:1809,0.0,0.0,0.0,13.95,3.49,0.0
20160411:1909,0.0,0.0,0.0,13.8,3.19,0.0
20160411:2009,0.0,0.0,0.0,13.65,2.88,0.0
20160411:2109,0.0,0.0,0.0,13.5,2.58,0.0
20160411:2209,0.0,0.0,0.0,13.35,2.43,0.0
20160411:2309,0.0,0.0,0.0,13.19,2.29,0.0
20160412:0009,0.0,0.0,0.0,13.04,2.14,0.0
20160412:0109,0.0,0.0,0.0,13.1,2.18,0.0
20160412:0209,0.0,0.0,0.0,13.17,2.22,0.0
20160412:0309,0.0,0.0,0.0,13.23,2.26,0.0
20160412:0409,1.44,53.11,10.72,13.55,2.41,0.0
20160412:0509,1.19,45.94,23.46,13.87,2.57,0.0
20160412:0609,3.16,99.53,36.06,14.18,2.72,0.0
20160412:0709,11.69,319.85,48.1,14.61,3.2,0.0
20160412:0809,3.08,97.62,58.73,15.03,3.67,0.0
20160412:0909,2.5,82.31,65.82,15.46,4.15,0.0
20160412:1009,12.94,352.72,65.94,15.45,4.52,0.0
20160412:1109,16.27,439.13,59.0,15.45,4.9,0.0
20160412:1209,3.66,112.93,48.44,15.44,5.27,0.0
20160412:1309,10.93,298.9,36.42,15.1,4.83,0.0
20160412:1409,14.22,391.61,23.84,14.76,4.39,0.0
20160412:1509,3.29,111.99,11.1,14.42,3.94,0.0
20160412:1609,0.0,0.0,0.0,13.92,3.26,0.0
20160412:1709,0.0,0.0,0.0,13.42,2.57,0.0
20160412:1809,0.0,0.0,0.0,12.92,1.88,0.0
20160412:1909,0.0,0.0,0.0,12.9,1.92,0.0
20160412:2009,0.0,0.0,0.0,12.88,1.97,0.0
20160412:2109,0.0,0.0,0.0,12.86,2.01,0.0
20160412:2209,0.0,0.0,0.0,12.7,1.93,0.0
20160412:2309,0.0,0.0,0.0,12.54,1.84,0.0
20160413:0009,0.0,0.0,0.0,12.38,1.75,0.0
20160413:0109,0.0,0.0,0.0,12.27,1.87,0.0
20160413:0209,0.0,0.0,0.0,12.17,1.98,0.0
20160413:0309,0.0,0.0,0.0,12.06,2.1,0.0
20160413:0409,2.28,98.32,10.97,12.36,2.25,0.0
20160413:0509,1.3,48.81,23.71,12.65,2.4,0.0
20160413:0609,21.71,583.52,36.31,12.94,2.55,0.0
20160413:0709,18.42,494.74,48.38,13.15,2.7,0.0
20160413:0809,26.52,718.24,59.05,13.35,2.85,0.0
20160413:0909,24.75,669.9,66.19,13.55,2.99,0.0
20160413:1009,16.75,451.57,66.27,13.56,3.23,0.0
20160413:1109,20.76,557.48,59.24,13.58,3.46,0.0
20160413:1209,5.89,169.4,48.61,13.6,3.7,0.0
20160413:1309,1.33,49.77,36.57,13.31,3.53,0.0
20160413:1409,6.09,174.55,23.97,13.01,3.37,0.0
20160413:1509,3.22,108.31,11.23,12.72,3.2,0.0
20160413:1609,0.0,0.0,0.0,12.09,2.65,0.0
20160413:1709,0.0,0.0,0.0,11.47,2.11,0.0
20160413:1809,0.0,0.0,0.0,10.84,1.56,0.0
20160413:1909,0.0,0.0,0.0,11.01,1.48,0.0
20160413:2009,0.0,0.0,0.0,11.17,1.4,0.0
20160413:2109,0.0,0.0,0.0,11.33,1.32,0.0
20160413:2209,0.0,0.0,0.0,11.22,1.3,0.0
20160413:2309,0.0,0.0,0.0,11.12,1.27,0.0
20160414:0009,0.0,0.0,0.0,11.01,1.24,0.0
20160414:0109,0.0,0.0,0.0,11.13,1.21,0.0
20160414:0209,0.0,0.0,0.0,11.25,1.19,0.0
20160414:0309,0.0,0.0,0.0,11.37,1.16,0.0
20160414:0409,2.59,96.33,11.21,12.09,1.3,0.0
20160414:0509,8.54,241.78,23.95,12.81,1.43,0.0
20160414:0609,18.59,504.77,36.56,13.52,1.57,0.0
20160414:0709,26.96,735.94,48.65,14.17,2.17,0.0
20160414:0809,33.58,929.79,59.37,14.81,2.76,0.0
20160414:0909,28.41,778.02,66.56,15.46,3.35,0.0
20160414:1009,26.58,724.22,66.6,15.63,3.71,0.0
20160414:1109,34.67,952.82,59.48,15.81,4.06,0.0
20160414:1209,27.94,754.69,48.79,15.99,4.41,0.0
20160414:1309,22.7,609.6,36.71,15.7,4.1,0.0
20160414:1409,11.59,321.5,24.1,15.41,3.78,0.0
20160414:1509,3.43,117.44,11.36,15.12,3.46,0.0
20160414:1609,0.0,0.0,0.0,14.24,2.84,0.0
20160414:1709,0.0,0.0,0.0,13.36,2.22,0.0
20160414:1809,0.0,0.0,0.0,12.48,1.6,0.0
20160414:1909,0.0,0.0,0.0,13.05,1.38,0.0
20160414:2009,0.0,0.0,0.0,13.61,1.16,0.0
20160414:2109,0.0,0.0,0.0,14.17,0.94,0.0
20160414:2209,0.0,0.0,0.0,12.99,1.21,0.0
20160414:2309,0.0,0.0,0.0,11.81,1.48,0.0
20160415:0009,0.0,0.0,0.0,10.63,1.75,0.0
20160415:0109,0.0,0.0,0.0,10.66,1.67,0.0
20160415:0209,0.0,0.0,0.0,10.68,1.6,0.0
20160415:0309,0.0,0.0,0.0,10.71,1.52,0.0
20160415:0409,2.58,99.61,11.45,12.33,1.46,0.0
20160415:0509,11.66,335.63,24.19,13.95,1.4,0.0
20160415:0609,21.11,581.3,36.81,15.56,1.34,0.0
20160415:0709,28.92,808.74,48.93,16.52,1.54,0.0
20160415:0809,34.09,974.83,59.69,17.47,1.73,0.0
20160415:0909,36.8,1067.65,66.92,18.43,1.93,0.0
20160415:1009,37.29,1078.41,66.93,18.81,2.3,0.0
20160415:1109,35.79,1022.09,59.71,19.2,2.68,0.0
20160415:1209,30.46,851.35,48.96,19.58,3.05,0.0
20160415:1309,22.75,625.13,36.85,19.09,3.16,0.0
20160415:1409,14.43,407.05,24.23,18.61,3.27,0.0
20160415:1509,3.89,139.33,11.49,18.12,3.38,0.0
20160415:1609,0.0,0.0,0.0,16.57,2.98,0.0
20160415:1709,0.0,0.0,0.0,15.02,2.59,0.0
20160415:1809,0.0,0.0,0.0,13.46,2.19,0.0
20160415:1909,0.0,0.0,0.0,13.24,2.04,0.0
20160415:2009,0.0,0.0,0.0,13.01,1.88,0.0
20160415:2109,0.0,0.0,0.0,12.78,1.72,0.0
20160415:2209,0.0,0.0,0.0,12.52,1.84,0.0
20160415:2309,0.0,0.0,0.0,12.25,1.95,0.0
20160416:0009,0.0,0.0,0.0,11.99,2.07,0.0
20160416:0109,0.0,0.0,0.0,11.72,2.11,0.0
20160416:0209,0.0,0.0,0.0,11.45,2.15,0.0
20160416:0309,0.0,0.0,0.0,11.18,2.19,0.0
20160416:0409,2.72,96.95,11.68,13.47,1.81,0.0
20160416:0509,11.03,318.28,24.42,15.76,1.43,0.0
20160416:0609,20.08,561.1,37.05,18.04,1.05,0.0
20160416:0709,27.52,783.1,49.19,19.24,1.18,0.0
20160416:0809,32.82,958.82,60.0,20.43,1.31,0.0
20160416:0909,35.32,1049.9,67.28,21.63,1.43,0.0
20160416:1009,36.25,1066.06,67.25,22.15,2.23,0.0
20160416:1109,34.62,999.2,59.94,22.67,3.02,0.0
20160416:1209,30.14,850.67,49.13,23.19,3.81,0.0
20160416:1309,23.24,643.66,36.98,22.27,4.28,0.0
20160416:1409,13.72,389.83,24.35,21.36,4.75,0.0
20160416:1509,3.93,142.66,11.61,20.44,5.23,0.0
20160416:1609,0.0,0.0,0.0,18.78,4.46,0.0
20160416:1709,0.0,0.0,0.0,17.12,3.68,0.0
20160416:1809,0.0,0.0,0.0,15.46,2.91,0.0
20160416:1909,0.0,0.0,0.0,15.06,2.64,0.0
20160416:2009,0.0,0.0,0.0,14.65,2.37,0.0
20160416:2109,0.0,0.0,0.0,14.24,2.1,0.0
20160416:2209,0.0,0.0,0.0,15.03,1.94,0.0
20160416:2309,0.0,0.0,0.0,15.81,1.77,0.0
20160417:0009,0.0,0.0,0.0,16.6,1.61,0.0
20160417:0109,0.0,0.0,0.0,16.37,1.65,0.0
20160417:0209,0.0,0.0,0.0,16.14,1.69,0.0
20160417:0309,0.0,0.0,0.0,15.91,1.72,0.0
20160417:0409,2.7,104.25,11.92,16.79,1.31,0.0
20160417:0509,11.45,335.4,24.65,17.67,0.9,0.0
20160417:0609,20.48,578.3,37.29,18.54,0.48,0.0
20160417:0709,28.07,801.54,49.46,19.73,1.2,0.0
20160417:0809,33.46,970.18,60.31,20.91,1.91,0.0
20160417:0909,36.2,1055.96,67.63,22.1,2.62,0.0
20160417:1009,37.02,1076.75,67.57,22.36,3.05,0.0
20160417:1109,34.81,998.45,60.17,22.63,3.49,0.0
20160417:1209,29.99,844.22,49.29,22.89,3.92,0.0
20160417:1309,23.0,636.12,37.12,21.86,4.23,0.0
20160417:1409,13.74,389.75,24.48,20.83,4.53,0.0
20160417:1509,3.94,143.11,11.74,19.8,4.84,0.0
20160417:1609,0.0,0.0,0.0,18.22,4.2,0.0
20160417:1709,0.0,0.0,0.0,16.65,3.55,0.0
20160417:1809,0.0,0.0,0.0,15.07,2.91,0.0
20160417:1909,0.0,0.0,0.0,14.55,2.5,0.0
20160417:2009,0.0,0.0,0.0,14.02,2.09,0.0
20160417:2109,0.0,0.0,0.0,13.49,1.68,0.0
20160417:2209,0.0,0.0,0.0,13.4,1.43,0.0
20160417:2309,0.0,0.0,0.0,13.32,1.19,0.0
20160418:0009,0.0,0.0,0.0,13.23,0.94,0.0
20160418:0109,0.0,0.0,0.0,13.1,1.11,0.0
20160418:0209,0.0,0.0,0.0,12.96,1.29,0.0
20160418:0309,0.0,0.0,0.0,12.83,1.46,0.0
20160418:0409,2.63,107.82,12.15,14.29,1.21,0.0
20160418:0509,11.85,344.41,24.88,15.75,0.97,0.0
20160418:0609,21.03,588.48,37.53,17.2,0.72,0.0
20160418:0709,28.38,807.27,49.72,18.67,1.15,0.0
20160418:0809,33.42,970.61,60.61,20.14,1.59,0.0
20160418:0909,35.91,1055.27,67.99,21.61,2.03,0.0
20160418:1009,37.01,1077.03,67.89,21.84,2.84,0.0
20160418:1109,35.14,1003.45,60.4,22.08,3.65,0.0
20160418:1209,30.52,852.93,49.46,22.32,4.46,0.0
20160418:1309,23.7,649.58,37.26,20.97,5.0,0.0
20160418:1409,14.17,398.44,24.6,19.61,5.55,0.0
20160418:1509,4.04,146.2,11.87,18.26,6.1,0.0
20160418:1609,0.0,0.0,0.0,17.2,5.38,0.0
20160418:1709,0.0,0.0,0.0,16.14,4.67,0.0
20160418:1809,0.0,0.0,0.0,15.08,3.96,0.0
20160418:1909,0.0,0.0,0.0,14.69,3.54,0.0
20160418:2009,0.0,0.0,0.0,14.3,3.12,0.0
20160418:2109,0.0,0.0,0.0,13.91,2.7,0.0
20160418:2209,0.0,0.0,0.0,13.52,2.39,0.0
20160418:2309,0.0,0.0,0.0,13.13,2.08,0.0
20160419:0009,0.0,0.0,0.0,12.74,1.77,0.0
20160419:0109,0.0,0.0,0.0,13.01,1.94,0.0
20160419:0209,0.0,0.0,0.0,13.28,2.11,0.0
20160419:0309,0.0,0.0,0.0,13.55,2.28,0.0
20160419:0409,2.7,109.81,12.37,15.22,2.17,0.0
20160419:0509,11.81,342.32,25.11,16.88,2.06,0.0
20160419:0609,21.03,583.79,37.76,18.54,1.94,0.0
20160419:0709,28.3,803.8,49.97,20.31,1.74,0.0
20160419:0809,32.87,964.65,60.91,22.07,1.53,0.0
20160419:0909,34.99,1054.6,68.34,23.84,1.32,0.0
20160419:1009,35.33,1063.89,68.2,24.4,1.57,0.0
20160419:1109,33.34,991.28,60.62,24.96,1.81,0.0
20160419:1209,28.78,838.38,49.62,25.52,2.06,0.0
20160419:1309,22.53,638.77,37.39,24.92,2.91,0.0
20160419:1409,13.46,389.6,24.73,24.31,3.77,0.0
20160419:1509,3.94,147.4,11.99,23.71,4.62,0.0
20160419:1609,0.0,0.0,0.0,22.55,4.53,0.0
20160419:1709,0.0,0.0,0.0,21.39,4.44,0.0
20160419:1809,0.0,0.0,0.0,20.22,4.34,0.0
20160419:1909,0.0,0.0,0.0,19.43,3.93,0.0
20160419:2009,0.0,0.0,0.0,18.64,3.52,0.0
20160419:2109,0.0,0.0,0.0,17.85,3.1,0.0
20160419:2209,0.0,0.0,0.0,17.59,3.16,0.0
20160419:2309,0.0,0.0,0.0,17.33,3.22,0.0
20160420:0009,0.0,0.0,0.0,17.07,3.28,0.0
20160420:0109,0.0,0.0,0.0,15.72,3.38,0.0
20160420:0209,0.0,0.0,0.0,14.37,3.49,0.0
20160420:0309,0.0,0.0,0.0,13.02,3.59,0.0
20160420:0409,2.77,111.79,12.59,15.93,3.44,0.0
20160420:0509,11.89,346.0,25.33,18.84,3.3,0.0
